pool	file	id	zscore	ratio
V9	2000138298_2012-04-19_V9	IOH45817_ACSL5	1.65118495489	1.21698748149
V9	2000138298_2012-04-19_V9	IOH13069_NDRG4	3.29358690498	1.40909299656
V9	2000138298_2012-04-19_V9	IOH4451_LMOD1	2.16804256037	1.27744235157
V9	2000138298_2012-04-19_V9	IOH7532_PPIA	3.02872687268	1.37811332503
V9	2000138298_2012-04-19_V9	IOH29106_MRPS17	2.43416622706	1.30856982561
V9	2000138298_2012-04-19_V9	IOH26584_DFFB	2.25662387318	1.28780337113
V9	2000138298_2012-04-19_V9	IOH12649_MRPS36	2.33459408318	1.29692325031
V9	2000138298_2012-04-19_V9	IOH4613_BUB3	1.80740406299	1.23525983694
V9	2000138298_2012-04-19_V9	IOH10111_POLR1A	2.37378092499	1.30150678629
V9	2000138298_2012-04-19_V9	IOH42041_MFRP	2.17342486422	1.2780718992
V9	2000138298_2012-04-19_V9	IOH5538_HSD3B7	2.74093060321	1.344450889
V9	2000138298_2012-04-19_V9	IOH7324_TIMM8A	2.47440239979	1.31327609784
V9	2000138298_2012-04-19_V9	IOH11654_PIGF	2.2509555188	1.28714036526
V9	2000138298_2012-04-19_V9	IOH27198_PFKFB3	2.43898440841	1.30913338997
H4	2000138299_2012-04-19_H4	IOH12257_SERPINA4	2.4840274301	1.25125998408
H4	2000138299_2012-04-19_H4	IOH13702_POLG2	2.10356896769	1.21169412243
H4	2000138299_2012-04-19_H4	IOH12916_MB	2.83147732225	1.2873931122
H4	2000138299_2012-04-19_H4	IOH5026_FAM60A	1.70017992225	1.16974358974
H4	2000138299_2012-04-19_H4	IOH36748_MCM8	2.32023837611	1.23422670532
H4	2000138299_2012-04-19_H4	IOH14684_ADSS	2.18052295878	1.2196969697
H4	2000138299_2012-04-19_H4	IOH22341_HRB	2.05639521392	1.20678827751
H4	2000138299_2012-04-19_H4	IOH27961_GAS2	2.28498510534	1.23056053365
H4	2000138299_2012-04-19_H4	IOH29441_AP3M2	3.3152686215	1.33770509499
H4	2000138299_2012-04-19_H4	IOH7397_SMPX	3.87185442576	1.39558735838
H4	2000138299_2012-04-19_H4	IOH25898_GCLM	10.3419744192	2.06844891312
H4	2000138299_2012-04-19_H4	IOH4908_FKBP4	1.4071454613	1.13926940639
H4	2000138299_2012-04-19_H4	IOH22740_MGC34800	2.83738626704	1.28800761421
H4	2000138299_2012-04-19_H4	IOH9723_DEPDC6	2.77554652468	1.28157657658
H4	2000138299_2012-04-19_H4	IOH22934_SERBP1	2.5103702862	1.25399951521
H4	2000138299_2012-04-19_H4	IOH25947_KCTD10	3.33146476547	1.33938941655
H4	2000138299_2012-04-19_H4	IOH27596_PEX1	3.28580282253	1.33464079273
H4	2000138299_2012-04-19_H4	IOH22866_LOC643406	1.69684052912	1.16939630882
H4	2000138299_2012-04-19_H4	IOH50063_CMTM1	2.11002569679	1.2123655914
H4	2000138299_2012-04-19_H4	IOH52482_ADCK2	1.11075273244	1.10844597923
H4	2000138299_2012-04-19_H4	IOH27550_EPN1	5.50533490248	1.56546152058
H4	2000138299_2012-04-19_H4	IOH14007_ASS1	2.15409789374	1.21694888923
H4	2000138299_2012-04-19_H4	IOH4246_EXOSC3	3.17852919779	1.32348484848
H4	2000138299_2012-04-19_H4	IOH7245_LRRIQ1	2.93284239736	1.29793459552
H4	2000138299_2012-04-19_H4	IOH7333_FABP4	3.39779424693	1.3462873656
H4	2000138299_2012-04-19_H4	IOH29339_ZBTB34	2.27480129716	1.22950146628
H4	2000138299_2012-04-19_H4	IOH12265_CTNNBIP1	2.45785341577	1.2485380117
H4	2000138299_2012-04-19_H4	IOH46200_TGFA	1.25360124405	1.12330154168
H4	2000138299_2012-04-19_H4	IOH13352_ERGIC3	1.99992974018	1.20091613813
H4	2000138299_2012-04-19_H4	IOH4509_CA12	1.82521313944	1.18274644672
H4	2000138299_2012-04-19_H4	IOH11347_HBZ	2.50208790414	1.25313818706
H4	2000138299_2012-04-19_H4	IOH50140_C10orf99	2.08585466746	1.20985191988
H4	2000138299_2012-04-19_H4	IOH29210_TRA16	2.36937320707	1.23933649289
H4	2000138299_2012-04-19_H4	IOH10042_TIA1	2.21956260277	1.22375690608
H4	2000138299_2012-04-19_H4	IOH6399_SPEG	3.68219848247	1.37586404675
H4	2000138299_2012-04-19_H4	IOH27113_CXorf20	1.41099086879	1.13966931039
H4	2000138299_2012-04-19_H4	IOH5494_SF3B4	2.14416656831	1.21591607886
H4	2000138299_2012-04-19_H4	IOH10283_LOC541471	3.09732803771	1.31504031595
H4	2000138299_2012-04-19_H4	IOH11774_GPD1L	2.4679498778	1.24958799549
H4	2000138299_2012-04-19_H4	IOH50122_C21orf34	2.5303079031	1.25607293207
H4	2000138299_2012-04-19_H4	IOH12995_ARMC7	1.66966135854	1.16656980499
H4	2000138299_2012-04-19_H4	IOH27774_ASNS	2.29521970843	1.23162488346
H4	2000138299_2012-04-19_H4	IOH22575_ACBD7	2.43999595605	1.24668092124
H4	2000138299_2012-04-19_H4	IOH5310_C20orf43	2.53094655619	1.25613934894
H4	2000138299_2012-04-19_H4	IOH14194_--	2.0990558568	1.21122478047
H4	2000138299_2012-04-19_H4	IOH13814_GLUL	2.86442512948	1.29081952667
H4	2000138299_2012-04-19_H4	IOH29295_C19orf33	3.06231342645	1.31139896373
H4	2000138299_2012-04-19_H4	IOH26806_DPP10	4.19287261354	1.42897171557
H4	2000138299_2012-04-19_H4	IOH50131_C16orf74	2.60163358627	1.26349046222
H4	2000138299_2012-04-19_H4	IOH44503_FLJ39575	0.641945987853	1.0596923185
H4	2000138299_2012-04-19_H4	IOH3879_ALDOC	3.37570987293	1.34399069626
H4	2000138299_2012-04-19_H4	IOH4651_MVD	2.52504329375	1.25552543786
H4	2000138299_2012-04-19_H4	IOH26525_SH3GL3	2.420408228	1.24464389114
H4	2000138299_2012-04-19_H4	IOH43444_8-Sep	1.529702174	1.15201471874
H4	2000138299_2012-04-19_H4	IOH22976_SH3BGRL3	2.01531598231	1.20251623377
H4	2000138299_2012-04-19_H4	IOH5267_TRIAP1	2.270607436	1.22906532476
H4	2000138299_2012-04-19_H4	IOH26433_C6orf152	2.45040255603	1.24776315789
H4	2000138299_2012-04-19_H4	IOH7147_SULT1C2	3.0579058232	1.31094059406
H4	2000138299_2012-04-19_H4	IOH6342_KRT6A	2.7364618933	1.27751196172
H4	2000138299_2012-04-19_H4	IOH57328_ZNF655	1.73090770315	1.17293913209
H4	2000138299_2012-04-19_H4	IOH9639_--	2.35260593058	1.23759277628
H4	2000138299_2012-04-19_H4	IOH21641_TDRD3	4.23914828819	1.43378416455
H4	2000138299_2012-04-19_H4	IOH11930_CNTN4	2.68506340433	1.27216676453
H4	2000138299_2012-04-19_H4	IOH5487_MGC10814	2.33232706295	1.23548387097
H4	2000138299_2012-04-19_H4	IOH45446_	1.84617383942	1.18492625934
H4	2000138299_2012-04-19_H4	IOH26953_C20orf23	3.58802358557	1.3660703076
H4	2000138299_2012-04-19_H4	IOH4508_RICS	2.53653748888	1.25672077922
H4	2000138299_2012-04-19_H4	IOH5289_MMP28	1.68737200308	1.16841162737
H4	2000138299_2012-04-19_H4	IOH6628_SNRPA	2.07364501721	1.20858217461
H4	2000138299_2012-04-19_H4	IOH10137_TMED3	2.27407189611	1.22942561205
H4	2000138299_2012-04-19_H4	IOH13880_AKR1C3	2.59690192919	1.26299839249
H4	2000138299_2012-04-19_H4	IOH10627_SPINK1	2.18670285478	1.22033964934
H4	2000138299_2012-04-19_H4	IOH13453_hCG_20114	2.26721670873	1.22871270533
H4	2000138299_2012-04-19_H4	IOH27065_HNT	2.2508141914	1.22700692193
H4	2000138299_2012-04-19_H4	IOH5674_DHRS7B	1.32784816394	1.13102286648
H4	2000138299_2012-04-19_H4	IOH13554_ISG15	2.03408555357	1.20446817947
H4	2000138299_2012-04-19_H4	IOH21643_RALGPS1	2.90843248453	1.29539608126
H4	2000138299_2012-04-19_H4	IOH29141_NOTUM	2.4172310731	1.24431348222
H4	2000138299_2012-04-19_H4	IOH21078_PIK4CA	1.98428441924	1.19928909953
H4	2000138299_2012-04-19_H4	IOH11336_IL10RA	3.27681490143	1.3337060919
H4	2000138299_2012-04-19_H4	IOH14421_SETMAR	3.94435445434	1.40312701483
H4	2000138299_2012-04-19_H4	IOH10666_SH3BP2	3.18372553079	1.32402524228
H4	2000138299_2012-04-19_H4	IOH12083_3-Sep	2.75545727341	1.27948739046
H4	2000138299_2012-04-19_H4	IOH3790_SPINT1	1.82853727966	1.18309214142
H4	2000138299_2012-04-19_H4	IOH4388_ADSL	1.97395825416	1.19821522771
H4	2000138299_2012-04-19_H4	IOH54710_PCNP	6.03856401334	1.62091479949
H4	2000138299_2012-04-19_H4	IOH28920_PHF20L1	1.99542880507	1.20044806239
H4	2000138299_2012-04-19_H4	IOH40595_SLC25A24	11.7414776003	2.2139905549
H4	2000138299_2012-04-19_H4	IOH10151_RBBP9	2.49108011778	1.25199342989
H4	2000138299_2012-04-19_H4	IOH26681_CMTM3	1.91564286954	1.19215070644
H4	2000138299_2012-04-19_H4	IOH27710_WDR75	6.63744668033	1.68319573443
H4	2000138299_2012-04-19_H4	IOH4917_PSMA6	2.14014204374	1.21549754754
H4	2000138299_2012-04-19_H4	IOH28098_MDP-1	2.72814154578	1.27664668535
H4	2000138299_2012-04-19_H4	IOH28738_MIPOL1	1.38711015406	1.1371858302
H4	2000138299_2012-04-19_H4	IOH3531_NUCB1	1.95246978771	1.19598052991
H4	2000138299_2012-04-19_H4	IOH27252_GIPC2	-0.147825447462	0.977559864017
H4	2000138299_2012-04-19_H4	IOH28889_CYP27A1	2.12641814724	1.2140703279
H4	2000138299_2012-04-19_H4	IOH9973_TRIM27	3.21452334215	1.32722806746
H4	2000138299_2012-04-19_H4	IOH27813_ACOX1	3.57619221377	1.36483990148
H4	2000138299_2012-04-19_H4	IOH50109_MDM2	2.47118559017	1.24992449411
H4	2000138299_2012-04-19_H4	IOH28084_TCL1B	3.36359631345	1.34273094397
H4	2000138299_2012-04-19_H4	IOH7363_	1.05509713386	1.10265806299
H4	2000138299_2012-04-19_H4	IOH28980_LOC348840	14.0363092085	2.45264207378
H4	2000138299_2012-04-19_H4	IOH12584_CLDN2	1.48733462026	1.14760869565
H4	2000138299_2012-04-19_H4	IOH23012_PTPN2	2.81247430354	1.28541688908
H4	2000138299_2012-04-19_H4	IOH6222_POLD1	1.4484449559	1.14356435644
H4	2000138299_2012-04-19_H4	IOH5605_MGC10334	2.15257027681	1.21679002437
H4	2000138299_2012-04-19_H4	IOH13353_LYPLAL1	2.34216632748	1.23650710745
H4	2000138299_2012-04-19_H4	IOH3262_GALE	3.35865490676	1.34221706129
H4	2000138299_2012-04-19_H4	IOH27893_TUSC4	1.83924204953	1.18420538632
H4	2000138299_2012-04-19_H4	IOH28934_GSTA1	2.67378072822	1.27099342014
H4	2000138299_2012-04-19_H4	IOH34788_TAS2R16	2.13700678075	1.21517149517
H4	2000138299_2012-04-19_H4	IOH45877_JUB	2.81033465173	1.28519437552
H4	2000138299_2012-04-19_H4	IOH55673_KLHL1	1.11494122082	1.108881562
H4	2000138299_2012-04-19_H4	IOH9769_CRX	1.91715241845	1.19230769231
H4	2000138299_2012-04-19_H4	IOH50104_CMTM1	2.32074094751	1.23427897034
H4	2000138299_2012-04-19_H4	IOH50178_SCGB2A2	2.13270303689	1.21472392638
H4	2000138299_2012-04-19_H4	IOH21714_TMC4	1.51248362269	1.1502240717
H4	2000138299_2012-04-19_H4	IOH34816_TAS2R8	3.02985760589	1.30802371352
H4	2000138299_2012-04-19_H4	BC051102_	2.37887617537	1.24032475617
H4	2000138299_2012-04-19_H4	IOH10504_TBCA	3.74543628715	1.38244047619
H4	2000138299_2012-04-19_H4	IOH9796_PEX5	2.995440773	1.3044445274
H3	2000138300_2012-04-19_H3	IOH5322_NDUFA6	2.97618999403	1.27746605763
H3	2000138300_2012-04-19_H3	IOH3437_CRIP2	2.34111552733	1.20985764514
H3	2000138300_2012-04-19_H3	IOH26807_CAMK2A	1.15629562906	1.08372473223
H3	2000138300_2012-04-19_H3	IOH5325_GNPTAB	1.84627178578	1.157177839
H3	2000138300_2012-04-19_H3	IOH5209_H2AFX	2.72355734705	1.25057142857
H3	2000138300_2012-04-19_H3	IOH22740_MGC34800	2.28955245579	1.20436837169
H3	2000138300_2012-04-19_H3	IOH28540_OR2A2	1.40265629144	1.10995166175
H3	2000138300_2012-04-19_H3	IOH12220_EDG6	2.47977814519	1.22461931477
H3	2000138300_2012-04-19_H3	IOH28512_OR10Z1	1.78658023567	1.15082322839
H3	2000138300_2012-04-19_H3	IOH5875_PNPO	3.05045014122	1.28537160402
H3	2000138300_2012-04-19_H3	IOH4594_MRPL34	1.60349621256	1.13133256894
H3	2000138300_2012-04-19_H3	IOH22847_ADAMTSL4	1.6403130263	1.13525199329
H3	2000138300_2012-04-19_H3	IOH7147_SULT1C2	2.03506006877	1.17727575944
H3	2000138300_2012-04-19_H3	IOH27178_GMCL1L	1.71297356598	1.14298724954
H3	2000138300_2012-04-19_H3	IOH11971_PCDHGC3	2.31321104005	1.2068870044
H3	2000138300_2012-04-19_H3	IOH28679_SIGLEC9	2.31350848495	1.20691866963
H3	2000138300_2012-04-19_H3	IOH11549_C19orf47	2.85432472149	1.26449259066
H3	2000138300_2012-04-19_H3	IOH13691_ITGB3BP	2.48317154454	1.22498056743
H3	2000138300_2012-04-19_H3	IOH41594_TPD52L2	2.07305293062	1.18132038288
H3	2000138300_2012-04-19_H3	IOH22419_BMPR1A	2.54726966673	1.23180429049
H3	2000138300_2012-04-19_H3	IOH39814_EPM2AIP1	1.4299116116	1.11285319382
H3	2000138300_2012-04-19_H3	IOH9927_AKR7A2	1.25561658279	1.09429818835
H3	2000138300_2012-04-19_H3	IOH26996_DDX11	2.24625502529	1.19975903736
H3	2000138300_2012-04-19_H3	IOH29210_TRA16	2.77929931032	1.25650557621
H3	2000138300_2012-04-19_H3	IOH40807_SP140	1.41627073686	1.11140102099
H3	2000138300_2012-04-19_H3	IOH3782_RRS1	2.00883723482	1.17448414323
H3	2000138300_2012-04-19_H3	IOH7236_CAPNS2	2.5106113412	1.22790173839
H3	2000138300_2012-04-19_H3	IOH29038_CRTC2	2.06074423656	1.18001003062
H3	2000138300_2012-04-19_H3	IOH27813_ACOX1	1.90265863533	1.16318063959
H3	2000138300_2012-04-19_H3	IOH25888_FAM19A5	1.63955775114	1.13517158862
H3	2000138300_2012-04-19_H3	IOH12655_CHFR	2.55426538408	1.23254903677
H3	2000138300_2012-04-19_H3	IOH29129_TMEM88	0.296929844303	0.992238836483
H3	2000138300_2012-04-19_H3	IOH7397_SMPX	2.04640230069	1.1784832246
H3	2000138300_2012-04-19_H3	IOH45446_	1.49133174051	1.11939182453
H3	2000138300_2012-04-19_H3	IOH13077_C3AR1	1.74897918185	1.14682031583
H3	2000138300_2012-04-19_H3	IOH11774_GPD1L	1.65483934566	1.13679842831
H3	2000138300_2012-04-19_H3	IOH25859_C10orf78	1.75895373234	1.14788218111
H3	2000138300_2012-04-19_H3	IOH5052_C8orf30A	1.02875968701	1.07014758021
H3	2000138300_2012-04-19_H3	IOH44697_BIRC7	1.87378507826	1.16010683414
H3	2000138300_2012-04-19_H3	IOH13814_GLUL	2.53586824855	1.23059052451
H3	2000138300_2012-04-19_H3	IOH4796_CEP72	3.80457284227	1.36565358875
H3	2000138300_2012-04-19_H3	IOH62877_SEMG2	8.57320698839	1.87331025147
H3	2000138300_2012-04-19_H3	IOH45897_FBXO9	2.36478135703	1.21237704918
H3	2000138300_2012-04-19_H3	IOH22866_LOC643406	3.99996411627	1.38645444683
H3	2000138300_2012-04-19_H3	IOH12063_CEP27	2.22400258354	1.19739009901
H3	2000138300_2012-04-19_H3	IOH5674_DHRS7B	2.11325505141	1.18560019841
H3	2000138300_2012-04-19_H3	IOH35040_HIST1H2BB	1.40762115979	1.11048020901
H3	2000138300_2012-04-19_H3	IOH59719_RHOQ	0.162121379199	0.977887470158
H3	2000138300_2012-04-19_H3	IOH7247_PXMP3	2.63909116172	1.24157937331
H3	2000138300_2012-04-19_H3	IOH28333_TAAR1	8.93398693588	1.91171796707
H3	2000138300_2012-04-19_H3	IOH61603_RP13-102H20.1	4.86638177367	1.478691067
H3	2000138300_2012-04-19_H3	IOH5357_PPARD	2.36284460985	1.212170868
H3	2000138300_2012-04-19_H3	IOH40024_ADPRH	1.26362036333	1.09515025047
H3	2000138300_2012-04-19_H3	IOH62259_MRPL48	2.20414537685	1.19527615129
H3	2000138300_2012-04-19_H3	IOH45825_PPIA	3.97437685146	1.38373049169
H3	2000138300_2012-04-19_H3	IOH7568_RPL3	0.816283058572	1.04752785876
H3	2000138300_2012-04-19_H3	IOH13812_BLZF1	2.43962215747	1.22034441045
H3	2000138300_2012-04-19_H3	IOH26663_SLC34A1	2.39421564201	1.2155105483
H3	2000138300_2012-04-19_H3	IOH28621_ANKRD44	5.14363963936	1.50820723421
H3	2000138300_2012-04-19_H3	IOH27749_SLC35F3	2.04168220107	1.1779807348
H3	2000138300_2012-04-19_H3	IOH13721_CPA3	5.49026671695	1.54510827128
H3	2000138300_2012-04-19_H3	IOH28437_OR2AG1	2.11166066016	1.18543046358
H3	2000138300_2012-04-19_H3	IOH14557_PAPSS2	3.05512294391	1.28586905871
H3	2000138300_2012-04-19_H3	IOH14272_CYP39A1	2.80777758378	1.25953730077
H3	2000138300_2012-04-19_H3	IOH13758_PSG9	1.92724692811	1.1657982467
H3	2000138300_2012-04-19_H3	IOH3382_MGC9913	3.08731228999	1.28929585463
H3	2000138300_2012-04-19_H3	IOH14498_EPB41L1	2.19661465243	1.19447444952
H3	2000138300_2012-04-19_H3	IOH27713_TLE3	1.91118439448	1.16408827022
H3	2000138300_2012-04-19_H3	IOH14227_NKG7	2.45053445451	1.22150610583
H3	2000138300_2012-04-19_H3	IOH62349_GFI1B	2.28070491734	1.20342648525
H3	2000138300_2012-04-19_H3	IOH22775_C1orf158	2.98540804727	1.27844738813
H3	2000138300_2012-04-19_H3	IOH27778_MCM5	1.8620796529	1.15886070432
H3	2000138300_2012-04-19_H3	IOH5332_STAT1	5.78913167701	1.5769246748
H3	2000138300_2012-04-19_H3	IOH27785_AURKB	1.53175905613	1.12369561372
H3	2000138300_2012-04-19_H3	IOH11312_RASD1	2.1879914334	1.19355644356
H3	2000138300_2012-04-19_H3	IOH29583_APP	2.11194072904	1.185460279
H3	2000138300_2012-04-19_H3	IOH10151_RBBP9	2.12442717741	1.18678955453
H3	2000138300_2012-04-19_H3	IOH11854_ZDHHC7	1.67508273803	1.13895348837
V8	2000138301_2012-04-19_V8	IOH28298_	2.7963316896	1.25312964615
V8	2000138301_2012-04-19_V8	IOH11066_TSPAN7	1.34452246473	1.10550991785
V8	2000138301_2012-04-19_V8	IOH22625_IFIT5	0.896935440139	1.05999934124
V8	2000138301_2012-04-19_V8	IOH52632_GAB1	3.58475594755	1.33329649779
V8	2000138301_2012-04-19_V8	IOH11078_LMNB1	2.64467761159	1.23770948391
V8	2000138301_2012-04-19_V8	IOH21676_FHIT	2.0534164914	1.17759014838
V8	2000138301_2012-04-19_V8	IOH4557_ICAM2	2.19759298929	1.19224999148
V8	2000138301_2012-04-19_V8	IOH7131_ALG13	7.46786739218	1.72813064444
V8	2000138301_2012-04-19_V8	IOH25954_KIAA1618	3.74236127819	1.34932178244
V8	2000138301_2012-04-19_V8	IOH12830_BIRC7	2.86973438438	1.26059322034
V8	2000138301_2012-04-19_V8	IOH13136_ACN9	1.8420406652	1.15609748839
V8	2000138301_2012-04-19_V8	IOH27095_MNS1	2.44907123342	1.21782025886
V8	2000138301_2012-04-19_V8	IOH35365_KCNK7	2.68090076759	1.24139264858
V8	2000138301_2012-04-19_V8	IOH3990_ABI2	3.61351500862	1.33622071449
V8	2000138301_2012-04-19_V8	IOH12387_HIST1H2BJ	3.05698822009	1.27963316021
V8	2000138301_2012-04-19_V8	IOH25742_KIAA1618	2.00787529335	1.17295952669
V8	2000138301_2012-04-19_V8	IOH40883_TWF1	2.54564972277	1.22764034411
V8	2000138301_2012-04-19_V8	IOH12429_PERP	1.51418516621	1.12276119403
V8	2000138301_2012-04-19_V8	IOH44496_RBPJ	2.6537056262	1.23862745098
V8	2000138301_2012-04-19_V8	IOH40356_PDE6H	1.84259493201	1.15615384615
V8	2000138301_2012-04-19_V8	IOH27753_FRMD3	4.8808766238	1.46508583952
V8	2000138301_2012-04-19_V8	IOH14714_C3orf54	2.39399031192	1.21221963963
V8	2000138301_2012-04-19_V8	IOH39981_C6orf114	2.22119112871	1.19464944649
V8	2000138301_2012-04-19_V8	IOH14455_SRP19	6.98480355418	1.67901279115
V8	2000138301_2012-04-19_V8	IOH6681_YIPF5	2.39329175903	1.21214861088
V8	2000138301_2012-04-19_V8	IOH14394_NCOA4	2.12940487902	1.1853166354
V8	2000138301_2012-04-19_V8	IOH26541_FAM70A	1.97947174627	1.1700714586
V8	2000138301_2012-04-19_V8	IOH13760_NT5DC2	1.32377181954	1.10339999559
V8	2000138301_2012-04-19_V8	IOH40880_LCORL	2.03830748952	1.1760538675
V8	2000138301_2012-04-19_V8	IOH34798_TAS2R1	2.59149372014	1.23230175439
V8	2000138301_2012-04-19_V8	IOH44899_AKAP5	2.00177540697	1.17233929123
V8	2000138301_2012-04-19_V8	IOH57682_ACTRT2	2.47092433329	1.22004227854
V8	2000138301_2012-04-19_V8	IOH26788_SRPK2	1.7456911997	1.14630069025
V8	2000138301_2012-04-19_V8	IOH14157_ZNF3	2.21456811466	1.19397601949
V8	2000138301_2012-04-19_V8	IOH26257_LOC153222	1.76402466946	1.1481648345
V8	2000138301_2012-04-19_V8	IOH6453_HIF1AN	2.32042900701	1.20473993799
V8	2000138301_2012-04-19_V8	IOH40890_ODF2	2.23475806243	1.19602893013
V8	2000138301_2012-04-19_V8	IOH29023_MGC61571	2.07877065136	1.18016815528
V8	2000138301_2012-04-19_V8	IOH37739_PFTK1	2.27247645715	1.19986413043
V8	2000138301_2012-04-19_V8	IOH5517_PCGF1	2.49932294434	1.22292984474
V8	2000138301_2012-04-19_V8	IOH10905_SETD6	1.89816019871	1.16180371353
V8	2000138301_2012-04-19_V8	IOH61985_BMP8A	0.321521518617	1.00149134632
V8	2000138301_2012-04-19_V8	IOH28301_OR5J2	2.49513264924	1.22250377621
V8	2000138301_2012-04-19_V8	IOH11709_DUSP18	1.14405632825	1.08512655336
V8	2000138301_2012-04-19_V8	IOH12313_BTBD14A	1.54918868632	1.12632034632
V8	2000138301_2012-04-19_V8	IOH13397_GLT8D2	4.87683695212	1.46467508636
V8	2000138301_2012-04-19_V8	IOH22063_GALNT4	2.63326103163	1.2365486479
V8	2000138301_2012-04-19_V8	IOH29237_PODNL1	2.16255090688	1.18868691818
V8	2000138301_2012-04-19_V8	IOH27756_GABBR1	14.1410400866	2.40665776987
V8	2000138301_2012-04-19_V8	IOH6725_SLC25A44	1.87471470191	1.15941977919
V8	2000138301_2012-04-19_V8	IOH22771_CARTPT	2.07503052746	1.17978786009
V8	2000138301_2012-04-19_V8	IOH10816_FAM84A	1.28341047572	1.09929606065
V8	2000138301_2012-04-19_V8	IOH3235_MTCH2	1.68617692568	1.14024928845
V8	2000138301_2012-04-19_V8	IOH11127_TMSB4Y	4.9023094834	1.46726512924
V8	2000138301_2012-04-19_V8	IOH43013_ZDHHC15	2.51224610858	1.22424387
V8	2000138301_2012-04-19_V8	IOH26158_FAM80A	4.00587751939	1.37611607143
V8	2000138301_2012-04-19_V8	IOH26932_MAN2C1	2.30828708618	1.20350534943
V8	2000138301_2012-04-19_V8	IOH5763_DDR1	2.03913853191	1.17613836776
V8	2000138301_2012-04-19_V8	IOH23116_ZDHHC7	2.39740182303	1.21256652153
V8	2000138301_2012-04-19_V8	IOH29296_HIST2H2AC	1.84739758729	1.15664217937
V8	2000138301_2012-04-19_V8	IOH20965_PIK3CB	4.24062026084	1.39998467559
V8	2000138301_2012-04-19_V8	IOH11420_MAPK11	2.59013640391	1.23216374269
V8	2000138301_2012-04-19_V8	IOH40367_CALCA	2.538561144	1.22691957856
V8	2000138301_2012-04-19_V8	IOH28730_TLE3	57.1300216744	6.77777049805
V7	2000138302_2012-04-19_V7	IOH61989_C16orf3	2.4558461899	1.31666666667
V7	2000138302_2012-04-19_V7	IOH27253_SECISBP2	3.99432151251	1.49881123633
V7	2000138302_2012-04-19_V7	IOH27884_NPM1	2.31995582162	1.30057821059
V7	2000138302_2012-04-19_V7	IOH12916_MB	2.71545036927	1.34740196078
V7	2000138302_2012-04-19_V7	IOH28540_OR2A2	1.71111582562	1.22849587203
V7	2000138302_2012-04-19_V7	IOH28503_OR5BU1	1.94427680247	1.25610047847
V7	2000138302_2012-04-19_V7	IOH39890_MBOAT5	8.76728359166	2.0638961039
V7	2000138302_2012-04-19_V7	IOH13535_KPNA4	1.85684888279	1.24574963268
V7	2000138302_2012-04-19_V7	IOH62596_COPS7B	1.80545218181	1.23966462772
V7	2000138302_2012-04-19_V7	IOH53807_HMBS	1.19953937991	1.16792884819
V7	2000138302_2012-04-19_V7	IOH13847_TST	2.42920248611	1.31351224105
V7	2000138302_2012-04-19_V7	IOH22268_SS18L1	1.89107650935	1.24980194098
V7	2000138302_2012-04-19_V7	IOH23046_C1orf64	2.20387459842	1.28683501684
V7	2000138302_2012-04-19_V7	IOH22062_CUGBP2	3.48913983529	1.43900130773
V7	2000138302_2012-04-19_V7	IOH35195_CXYorf2	2.73215594123	1.34937978205
V7	2000138302_2012-04-19_V7	IOH27452_CCDC83	2.77555339633	1.35451773303
V7	2000138302_2012-04-19_V7	IOH7397_SMPX	2.3915821817	1.30905826376
V7	2000138302_2012-04-19_V7	IOH60266_TTN	2.29058952486	1.29710144928
V7	2000138302_2012-04-19_V7	IOH26849_EPB41L5	1.43809590102	1.1961722488
V7	2000138302_2012-04-19_V7	IOH27397_COX6A2	2.49717176748	1.32155932203
V7	2000138302_2012-04-19_V7	IOH3154_LOC92345	2.33972457457	1.30291869077
V7	2000138302_2012-04-19_V7	IOH45793_IL1RN	1.68708797117	1.22565114444
V7	2000138302_2012-04-19_V7	IOH22814_MGC35308	3.72959182569	1.46746911847
V7	2000138302_2012-04-19_V7	IOH5074_INTS10	0.544865321099	1.09042008158
V7	2000138302_2012-04-19_V7	IOH11906_CCDC110	2.19144533202	1.28536347982
V7	2000138302_2012-04-19_V7	IOH4246_EXOSC3	2.6407502281	1.33855799373
V7	2000138302_2012-04-19_V7	IOH29016_IRS1	1.83778043349	1.24349206349
V7	2000138302_2012-04-19_V7	IOH62878_RPSA	1.34685835582	1.18537037037
V7	2000138302_2012-04-19_V7	IOH57230_GPR137	4.62463465396	1.57343584305
V7	2000138302_2012-04-19_V7	IOH3290_HLA-A	2.05011263119	1.26863069016
V7	2000138302_2012-04-19_V7	IOH59063_SDCBP	3.36680957613	1.42451827243
V7	2000138302_2012-04-19_V7	IOH12265_CTNNBIP1	2.99034046949	1.37994699955
V7	2000138302_2012-04-19_V7	IOH5380_EIF3S1	2.44614945688	1.31551864223
V7	2000138302_2012-04-19_V7	IOH23025_CSNK1D	10.9869010077	2.32668306779
V7	2000138302_2012-04-19_V7	IOH42346_PRR10	2.82679133449	1.36058394161
V7	2000138302_2012-04-19_V7	IOH21499_RP11-529I10.4	2.91319841863	1.3708139277
V7	2000138302_2012-04-19_V7	IOH6191_ELOF1	1.95685568559	1.25758972904
V7	2000138302_2012-04-19_V7	IOH13986_--	-0.338396241098	0.985848175364
V7	2000138302_2012-04-19_V7	IOH26326_PRAMEF2	1.26958147821	1.17622133599
V7	2000138302_2012-04-19_V7	IOH10060_TMSB10	2.45435091994	1.31648963731
