Name	ID	F635 Median	B635 Median	Flags	orig_row_number	ratio_naive	zscore_naive	zscore_mean_naive
ND	IOH5698	99.0	90.0	-100	20807	1.1	1.25453027114	1.62888778121
ND	IOH5698	103.0	90.0	-100	20808	1.14444444444	2.00324529129	1.62888778121
RASGEF1A	IOH10825	88.0	89.0	-100	20809	0.988764044944	-0.619360411303	-0.240796637072
RASGEF1A	IOH10825	92.0	89.0	-100	20810	1.03370786517	0.137767137159	-0.240796637072
AKR1B10	IOH6697	92.0	88.0	-100	20811	1.04545454545	0.335652746416	0.615273716018
AKR1B10	IOH6697	96.0	89.0	-100	20812	1.07865168539	0.894894685621	0.615273716018
RAB8B	IOH12810	97.0	88.0	-100	20813	1.10227272727	1.29281683467	1.90050473256
RAB8B	IOH12810	101.0	86.0	-100	20814	1.17441860465	2.50819263045	1.90050473256
GABRA5	IOH9744	91.0	86.0	-100	20815	1.05813953488	0.549345194026	0.538215379047
GABRA5	IOH9744	93.0	88.0	-100	20816	1.05681818182	0.527085564067	0.538215379047
CLDN4	IOH1818	98.0	89.0	-100	20817	1.10112359551	1.27345845985	1.28313764726
CLDN4	IOH1818	97.0	88.0	-100	20818	1.10227272727	1.29281683467	1.28313764726
CD96	IOH13125	96.0	88.0	-100	20819	1.09090909091	1.10138401702	0.522831501452
CD96	IOH13125	92.0	90.0	-100	20820	1.02222222222	-0.0557210141149	0.522831501452
DHX9	IOH1868	96.0	91.0	-100	20821	1.05494505495	0.495530704014	-0.0598348329069
DHX9	IOH1868	90.0	91.0	-100	20822	0.989010989011	-0.615200369828	-0.0598348329069
VWF	IOH12079	96.0	92.0	-100	20823	1.04347826087	0.302360082477	0.409345496933
VWF	IOH12079	94.0	89.0	-100	20824	1.05617977528	0.51633091139	0.409345496933
MRPS7	IOH1875	97.0	87.0	-100	20825	1.11494252874	1.50625342447	1.39953512957
MRPS7	IOH1875	97.0	88.0	-100	20826	1.10227272727	1.29281683467	1.39953512957
GYPE	IOH12322	91.0	86.0	-100	20827	1.05813953488	0.549345194026	0.350083127217
GYPE	IOH12322	90.0	87.0	-100	20828	1.03448275862	0.150821060408	0.350083127217
SSPN	IOH1877	97.0	87.0	-100	20829	1.11494252874	1.50625342447	1.11898703473
SSPN	IOH1877	93.0	87.0	-100	20830	1.06896551724	0.731720645004	1.11898703473
EMCN	IOH12143	93.0	86.0	-100	20831	1.08139534884	0.941114681312	1.51413384519
EMCN	IOH12143	100.0	87.0	-100	20832	1.14942528736	2.08715300906	1.51413384519
GOLT1B	IOH10546	92.0	89.0	0	20833	1.03370786517	0.137767137159	0.327049024274
GOLT1B	IOH10546	94.0	89.0	0	20834	1.05617977528	0.51633091139	0.327049024274
PEX3	IOH10847	98.0	89.0	0	20835	1.10112359551	1.27345845985	0.808956357563
PEX3	IOH10847	91.0	87.0	0	20836	1.04597701149	0.344454255273	0.808956357563
FAM122A	IOH10239	94.0	86.0	0	20837	1.09302325581	1.13699942495	0.837543437547
FAM122A	IOH10239	92.0	87.0	0	20838	1.05747126437	0.538087450139	0.837543437547
FBXO30	IOH10846	95.0	91.0	0	20839	1.04395604396	0.310408858374	0.791933659113
FBXO30	IOH10846	98.0	89.0	0	20840	1.10112359551	1.27345845985	0.791933659113
QTRT1	IOH10316	96.0	89.0	0	20841	1.07865168539	0.894894685621	0.800253742063
QTRT1	IOH10316	95.0	89.0	0	20842	1.06741573034	0.705612798505	0.800253742063
APPBP2	IOH10798	91.0	92.0	0	20843	0.989130434783	-0.613188175854	-0.338523698355
APPBP2	IOH10798	94.0	92.0	0	20844	1.02173913043	-0.0638592208556	-0.338523698355
RALBP1	IOH10874	89.0	91.0	0	20845	0.978021978022	-0.800322215469	-0.0409019168755
RALBP1	IOH10874	94.0	88.0	0	20846	1.06818181818	0.718518381718	-0.0409019168755
RNF11	IOH11235	93.0	88.0	0	20847	1.05681818182	0.527085564067	0.0485035199395
RNF11	IOH11235	89.0	89.0	0	20848	1.0	-0.430078524188	0.0485035199395
C19orf40	IOH13579	96.0	89.0	0	20849	1.07865168539	0.894894685621	0.902422942495
C19orf40	IOH13579	95.0	88.0	0	20850	1.07954545455	0.909951199369	0.902422942495
STRA6	IOH13935	93.0	89.0	0	20851	1.04494382022	0.327049024274	0.610971854948
STRA6	IOH13935	96.0	89.0	0	20852	1.07865168539	0.894894685621	0.610971854948
CYB5R1	IOH14058	98.0	90.0	0	20853	1.08888888889	1.0673515161	1.00423309871
CYB5R1	IOH14058	93.0	86.0	0	20854	1.08139534884	0.941114681312	1.00423309871
APOBEC3G	IOH13894	85.0	88.0	0	20855	0.965909090909	-1.00437697714	0.23993633759
APOBEC3G	IOH13894	98.0	88.0	0	20856	1.11363636364	1.48424965232	0.23993633759
ND	IOH14084	89.0	90.0	0	20857	0.988888888889	-0.617257279224	-0.207747082738
ND	IOH14084	87.0	92.0	0	20858	0.945652173913	-1.34562678252	-0.207747082738
ND	IOH13913	88.0	90.0	0	20859	0.977777777778	-0.804436034261	-0.163258380902
ND	IOH13913	86.0	88.0	0	20860	0.977272727273	-0.81294415949	-0.163258380902
FNTB	IOH14750	91.0	89.0	0	20861	1.02247191011	-0.0515147499568	0.243286350091
FNTB	IOH14750	92.0	87.0	0	20862	1.05747126437	0.538087450139	0.243286350091
FAM104A	IOH14641	90.0	85.0	0	20863	1.05882352941	0.560867826005	1.33864548459
FAM104A	IOH14641	99.0	86.0	0	20864	1.1511627907	2.11642314317	1.33864548459
MGC27348	IOH13582	95.0	91.0	0	20865	1.04395604396	0.310408858374	1.29559753115
MGC27348	IOH13582	101.0	87.0	0	20866	1.16091954023	2.28078620393	1.29559753115
LOC441046	IOH10875	96.0	87.0	0	20867	1.10344827586	1.3126202296	1.6030700219
LOC441046	IOH10875	99.0	87.0	0	20868	1.13793103448	1.8935198142	1.6030700219
ND	IOH13700	92.0	89.0	0	20869	1.03370786517	0.137767137159	0.478776609095
ND	IOH13700	101.0	88.0	0	20870	1.14772727273	2.05854810527	0.478776609095
ND	IOH11737	88.0	88.0	0	20871	1.0	-0.430078524188	0.21057041828
ND	IOH11737	89.0	91.0	0	20872	0.978021978022	-0.800322215469	0.21057041828
LRRC20	IOH11161	97.0	90.0	0	20873	1.07777777778	0.880172761067	0.318636495958
LRRC20	IOH11161	91.0	90.0	0	20874	1.01111111111	-0.242899769151	0.318636495958
CLGN	IOH11926	92.0	91.0	0	20875	1.01098901099	-0.244956678547	-0.337517601368
CLGN	IOH11926	90.0	90.0	0	20876	1.0	-0.430078524188	-0.337517601368
GMCL1L	IOH10751	89.0	91.0	0	20877	0.978021978022	-0.800322215469	-0.240842859755
GMCL1L	IOH10751	94.0	90.0	0	20878	1.04444444444	0.318636495958	-0.240842859755
RFX4	IOH11627	87.0	88.0	0	20879	0.988636363636	-0.621511341839	-0.125252548058
RFX4	IOH11627	91.0	90.0	0	20880	1.01111111111	-0.242899769151	-0.125252548058
GLUD2	IOH6655	90.0	90.0	0	20881	1.0	-0.430078524188	-0.047212888886
GLUD2	IOH6655	92.0	88.0	0	20882	1.04545454545	0.335652746416	-0.047212888886
DHDDS	IOH5657	87.0	87.0	0	20883	1.0	-0.430078524188	-0.236445329323
DHDDS	IOH5657	89.0	87.0	0	20884	1.02298850575	-0.0428121344572	-0.236445329323
HDAC7A	IOH6665	85.0	90.0	0	20885	0.944444444444	-1.36597229937	-0.523667901706
HDAC7A	IOH6665	94.0	90.0	0	20886	1.04444444444	0.318636495958	-0.523667901706
ELOVL1	IOH4279	99.0	89.0	0	20887	1.11235955056	1.46274034697	1.4957546296
ELOVL1	IOH4279	96.0	86.0	0	20888	1.11627906977	1.52876891224	1.4957546296
NFE2	IOH6673	88.0	87.0	0	20889	1.01149425287	-0.236445329323	-0.424816752588
NFE2	IOH6673	91.0	92.0	0	20890	0.989130434783	-0.613188175854	-0.424816752588
IFNGR2	IOH3856	87.0	89.0	0	20891	0.977528089888	-0.808642298419	-0.236494776001
IFNGR2	IOH3856	92.0	88.0	0	20892	1.04545454545	0.335652746416	-0.236494776001
HLA-DPB1	IOH6783	100.0	90.0	0	20893	1.11111111111	1.44170902618	1.44170902618
HLA-DPB1	IOH6783	100.0	90.0	0	20894	1.11111111111	1.44170902618	1.44170902618
ARPC1B	IOH3992	87.0	86.0	0	20895	1.01162790698	-0.234193780545	0.570332845131
ARPC1B	IOH3992	93.0	84.0	0	20896	1.10714285714	1.37485947081	0.570332845131
HERPUD1	IOH4612	89.0	89.0	0	20897	1.0	-0.430078524188	-0.0428121344572
HERPUD1	IOH4612	91.0	87.0	0	20898	1.04597701149	0.344454255273	-0.0428121344572
GFOD2	IOH3718	94.0	85.0	0	20899	1.10588235294	1.35362490616	0.559715562807
GFOD2	IOH3718	87.0	86.0	0	20900	1.01162790698	-0.234193780545	0.559715562807
POLR2H	IOH4626	90.0	91.0	0	20901	0.989010989011	-0.615200369828	0.338808232421
POLR2H	IOH4626	97.0	88.0	0	20902	1.10227272727	1.29281683467	0.338808232421
HDDC2	IOH3723	95.0	88.0	0	20903	1.07954545455	0.909951199369	-0.222868276511
HDDC2	IOH3723	86.0	91.0	0	20904	0.945054945055	-1.35568775239	-0.222868276511
NONO	IOH5111	91.0	89.0	0	20905	1.02247191011	-0.0515147499568	-0.240796637072
NONO	IOH5111	88.0	88.0	0	20906	1.0	-0.430078524188	-0.240796637072
METTL3	IOH3728	91.0	87.0	0	20907	1.04597701149	0.344454255273	0.818635544972
METTL3	IOH3728	97.0	88.0	0	20908	1.10227272727	1.29281683467	0.818635544972
CALCOCO1	IOH5116	116.0	89.0	0	20909	1.30337078652	4.68053242793	4.77517337149
CALCOCO1	IOH5116	117.0	89.0	0	20910	1.31460674157	4.86981431505	4.77517337149
NXT1	IOH3733	93.0	89.0	0	20911	1.04494382022	0.327049024274	0.610971854948
NXT1	IOH3733	96.0	89.0	0	20912	1.07865168539	0.894894685621	0.610971854948
MVD	IOH4651	92.0	89.0	0	20913	1.03370786517	0.137767137159	0.619575577089
MVD	IOH4651	96.0	88.0	0	20914	1.09090909091	1.10138401702	0.619575577089
	IOH22926	92.0	87.0	0	20915	1.05747126437	0.538087450139	0.724019324754
	IOH22926	95.0	88.0	0	20916	1.07954545455	0.909951199369	0.724019324754
DHCR7	IOH4729	97.0	90.0	0	20917	1.07777777778	0.880172761067	0.687851732541
DHCR7	IOH4729	96.0	91.0	0	20918	1.05494505495	0.495530704014	0.687851732541
SERBP1	IOH22934	94.0	90.0	0	20919	1.04444444444	0.318636495958	1.11958744774
SERBP1	IOH22934	98.0	86.0	0	20920	1.13953488372	1.92053839953	1.11958744774
CCKBR	IOH4585	89.0	83.0	0	20921	1.07228915663	0.787710966411	0.872478666247
CCKBR	IOH4585	92.0	85.0	0	20922	1.08235294118	0.957246366082	0.872478666247
AHDC1	IOH22936	85.0	89.0	0	20923	0.955056179775	-1.18720607265	0.148521789836
AHDC1	IOH22936	98.0	88.0	0	20924	1.11363636364	1.48424965232	0.148521789836
FAM50A	IOH4655	89.0	91.0	0	20925	0.978021978022	-0.800322215469	-1.07800498393
FAM50A	IOH4655	86.0	91.0	0	20926	0.945054945055	-1.35568775239	-1.07800498393
RAB25	IOH22947	83.0	87.0	0	20927	0.954022988506	-1.20461130365	-0.208450168619
RAB25	IOH22947	89.0	83.0	0	20928	1.07228915663	0.787710966411	-0.208450168619
GUCY1A3	IOH11693	94.0	88.0	0	20929	1.06818181818	0.718518381718	0.518577438838
GUCY1A3	IOH11693	94.0	90.0	0	20930	1.04444444444	0.318636495958	0.518577438838
FAM36A	IOH10796	87.0	89.0	0	20931	0.977528089888	-0.808642298419	-1.09794245543
FAM36A	IOH10796	83.0	88.0	0	20932	0.943181818182	-1.38724261244	-1.09794245543
CDO1	IOH11711	93.0	90.0	0	20933	1.03333333333	0.131457740922	0.42498806132
CDO1	IOH11711	94.0	88.0	0	20934	1.06818181818	0.718518381718	0.42498806132
MRPS26	IOH1810	97.0	89.0	0	20935	1.08988764045	1.08417657274	0.51633091139
MRPS26	IOH1810	91.0	89.0	0	20936	1.02247191011	-0.0515147499568	0.51633091139
SLC20A2	IOH11684	89.0	91.0	0	20937	0.978021978022	-0.800322215469	-1.37232791829
SLC20A2	IOH11684	81.0	89.0	0	20938	0.910112359551	-1.94433362111	-1.37232791829
ZNF99	IOH10764	91.0	86.0	0	20939	1.05813953488	0.549345194026	0.246812089956
ZNF99	IOH10764	92.0	90.0	0	20940	1.02222222222	-0.0557210141149	0.246812089956
PQLC3	IOH11899	88.0	89.0	0	20941	0.988764044944	-0.619360411303	-0.141853832444
PQLC3	IOH11899	92.0	88.0	0	20942	1.04545454545	0.335652746416	-0.141853832444
CLEC7A	IOH12422	93.0	92.0	0	20943	1.01086956522	-0.246968872522	-0.338523698355
CLEC7A	IOH12422	88.0	88.0	0	20944	1.0	-0.430078524188	-0.338523698355
CHCHD6	IOH6589	90.0	88.0	0	20945	1.02272727273	-0.047212888886	-0.336588078358
CHCHD6	IOH6589	85.0	86.0	0	20946	0.988372093023	-0.625963267831	-0.336588078358
FAM112B	IOH10942	98.0	87.0	0	20947	1.12643678161	1.69988661933	0.918826878245
FAM112B	IOH10942	92.0	89.0	0	20948	1.03370786517	0.137767137159	0.918826878245
HVCN1	IOH6885	88.0	90.0	0	20949	0.977777777778	-0.804436034261	-0.427975392109
HVCN1	IOH6885	91.0	89.0	0	20950	1.02247191011	-0.0515147499568	-0.427975392109
DDIT3	IOH5176	92.0	87.0	0	20951	1.05747126437	0.538087450139	1.25729645964
DDIT3	IOH5176	96.0	84.0	0	20952	1.14285714286	1.97650546914	1.25729645964
DERL2	IOH14205	85.0	83.0	0	20953	1.02409638554	-0.0241486939883	0.374532389243
DERL2	IOH14205	90.0	84.0	0	20954	1.07142857143	0.773213472475	0.374532389243
TMEM157	IOH22124	88.0	86.0	0	20955	1.02325581395	-0.0383090369022	0.346705804051
TMEM157	IOH22124	93.0	87.0	0	20956	1.06896551724	0.731720645004	0.346705804051
NAB2	IOH6418	90.0	89.0	0	20957	1.01123595506	-0.240796637072	0.421689967832
NAB2	IOH6418	97.0	89.0	0	20958	1.08988764045	1.08417657274	0.421689967832
ZCCHC10	IOH7282	91.0	87.0	0	20959	1.04597701149	0.344454255273	-0.140754506279
ZCCHC10	IOH7282	85.0	86.0	0	20960	0.988372093023	-0.625963267831	-0.140754506279
PIK4CA	IOH21078	97.0	91.0	0	20961	1.06593406593	0.680652549655	0.310408858374
PIK4CA	IOH21078	93.0	91.0	0	20962	1.02197802198	-0.0598348329069	0.310408858374
ND	IOH22316	92.0	90.0	0	20963	1.02222222222	-0.0557210141149	0.131457740922
ND	IOH22316	94.0	90.0	0	20964	1.04444444444	0.318636495958	0.131457740922
CHEK1	IOH21103	89.0	92.0	0	20965	0.967391304348	-0.979407479186	-0.423974869132
CHEK1	IOH21103	93.0	90.0	0	20966	1.03333333333	0.131457740922	-0.423974869132
B3GNT2	IOH22325	92.0	89.0	0	20967	1.03370786517	0.137767137159	-0.24187210234
B3GNT2	IOH22325	87.0	88.0	0	20968	0.988636363636	-0.621511341839	-0.24187210234
CHEK2	IOH21145	94.0	90.0	0	20969	1.04444444444	0.318636495958	0.512124647232
CHEK2	IOH21145	95.0	89.0	0	20970	1.06741573034	0.705612798505	0.512124647232
SHCBP1	IOH22332	93.0	86.0	0	20971	1.08139534884	0.941114681312	0.638383713864
SHCBP1	IOH22332	92.0	88.0	0	20972	1.04545454545	0.335652746416	0.638383713864
STK6	IOH21165	89.0	90.0	0	20973	0.988888888889	-0.617257279224	-0.325478631667
STK6	IOH21165	87.0	85.0	0	20974	1.02352941176	-0.0336999841106	-0.325478631667
RHPN2	IOH22340	84.0	89.0	0	20975	0.943820224719	-1.37648795977	-1.64377062454
RHPN2	IOH22340	83.0	91.0	0	20976	0.912087912088	-1.91105328931	-1.64377062454
DKFZP564O0823	IOH13234	91.0	89.0	0	20977	1.02247191011	-0.0515147499568	0.436919544956
DKFZP564O0823	IOH13234	94.0	87.0	0	20978	1.08045977011	0.925353839869	0.436919544956
PSMB3	IOH14510	94.0	90.0	0	20979	1.04444444444	0.318636495958	-0.33648914667
PSMB3	IOH14510	87.0	90.0	0	20980	0.966666666667	-0.991614789297	-0.33648914667
PDXK	IOH4401	90.0	89.0	0	20981	1.01123595506	-0.240796637072	-0.238620983197
PDXK	IOH4401	88.0	87.0	0	20982	1.01149425287	-0.236445329323	-0.238620983197
SIKE	IOH7435	93.0	83.0	0	20983	1.12048192771	1.59957062681	1.30378639078
SIKE	IOH7435	89.0	82.0	0	20984	1.08536585366	1.00800215475	1.30378639078
ANKRA2	IOH11016	90.0	84.0	0	20985	1.07142857143	0.773213472475	0.465394589608
ANKRA2	IOH11016	89.0	86.0	0	20986	1.03488372093	0.157575706741	0.465394589608
TRIM41	IOH14113	90.0	87.0	0	20987	1.03448275862	0.150821060408	0.243236903412
TRIM41	IOH14113	92.0	88.0	0	20988	1.04545454545	0.335652746416	0.243236903412
ITPK1	IOH3913	93.0	86.0	0	20989	1.08139534884	0.941114681312	0.638383713864
ITPK1	IOH3913	92.0	88.0	0	20990	1.04545454545	0.335652746416	0.638383713864
POMZP3	IOH14448	88.0	90.0	0	20991	0.977777777778	-0.804436034261	-0.711898222782
POMZP3	IOH14448	88.0	89.0	0	20992	0.988764044944	-0.619360411303	-0.711898222782
EFHD2	IOH10208	101.0	90.0	0	20993	1.12222222222	1.62888778121	1.34811964866
EFHD2	IOH10208	98.0	90.0	0	20994	1.08888888889	1.0673515161	1.34811964866
	IOH12058	86.0	88.0	0	20995	0.977272727273	-0.81294415949	-0.621511341839
	IOH12058	91.0	91.0	0	20996	1.0	-0.430078524188	-0.621511341839
DYNLRB1	IOH4293	94.0	91.0	0	20997	1.03296703297	0.125287012734	0.315551131864
DYNLRB1	IOH4293	95.0	90.0	0	20998	1.05555555556	0.505815250995	0.315551131864
MS4A4A	IOH12787	92.0	89.0	0	20999	1.03370786517	0.137767137159	0.0474775013508
MS4A4A	IOH12787	89.0	87.0	0	21000	1.02298850575	-0.0428121344572	0.0474775013508
EPAS1	IOH12900	89.0	88.0	0	21001	1.01136363636	-0.238645706537	0.0442016588687
EPAS1	IOH12900	93.0	89.0	0	21002	1.04494382022	0.327049024274	0.0442016588687
SNRPN	IOH4284	91.0	85.0	0	21003	1.07058823529	0.759057096044	0.738787738881
SNRPN	IOH4284	94.0	88.0	0	21004	1.06818181818	0.718518381718	0.738787738881
ZNF493	IOH6254	89.0	90.0	0	21005	0.988888888889	-0.617257279224	-0.424573266687
ZNF493	IOH6254	86.0	85.0	0	21006	1.01176470588	-0.231889254149	-0.424573266687
ND	IOH9817	85.0	85.0	0	21007	1.0	-0.430078524188	-0.0966842912002
ND	IOH9817	91.0	89.0	0	21008	1.02247191011	-0.0515147499568	-0.0966842912002
RBM4B	IOH5506	98.0	90.0	0	21009	1.08888888889	1.0673515161	0.505815250995
RBM4B	IOH5506	92.0	90.0	0	21010	1.02222222222	-0.0557210141149	0.505815250995
C13orf18	IOH21700	84.0	89.0	0	21011	0.943820224719	-1.37648795977	-1.09471605963
C13orf18	IOH21700	86.0	88.0	0	21012	0.977272727273	-0.81294415949	-1.09471605963
MAPK13	IOH3435	91.0	90.0	0	21013	1.01111111111	-0.242899769151	0.812107759236
MAPK13	IOH3435	100.0	88.0	0	21014	1.13636363636	1.86711528762	0.812107759236
CDC26	IOH26784	96.0	86.0	0	21015	1.11627906977	1.52876891224	0.747534464065
CDC26	IOH26784	87.0	85.0	0	21016	1.02352941176	-0.0336999841106	0.747534464065
SMPDL3B	IOH13402	90.0	86.0	0	21017	1.04651162791	0.353460450383	-0.421174672204
SMPDL3B	IOH13402	84.0	88.0	0	21018	0.954545454545	-1.19580979479	-0.421174672204
COX6A2	IOH27397	95.0	88.0	0	21019	1.07954545455	0.909951199369	0.336752935023
COX6A2	IOH27397	88.0	87.0	0	21020	1.01149425287	-0.236445329323	0.336752935023
SERPINB9	IOH4093	93.0	86.0	0	21021	1.08139534884	0.941114681312	0.54596787086
SERPINB9	IOH4093	90.0	87.0	0	21022	1.03448275862	0.150821060408	0.54596787086
PCP2	IOH27716	84.0	88.0	0	21023	0.954545454545	-1.19580979479	-0.522494367192
PCP2	IOH27716	90.0	87.0	0	21024	1.03448275862	0.150821060408	-0.522494367192
C4orf19	IOH25823	90.0	91.0	0	21025	0.989010989011	-0.615200369828	0.0388968181013
C4orf19	IOH25823	96.0	90.0	0	21026	1.06666666667	0.692994006031	0.0388968181013
ZNF533	IOH27448	93.0	89.0	0	21027	1.04494382022	0.327049024274	0.314704553375
ZNF533	IOH27448	96.0	92.0	0	21028	1.04347826087	0.302360082477	0.314704553375
NFYA	IOH27185	86.0	91.0	0	21029	0.945054945055	-1.35568775239	-0.705704383253
NFYA	IOH27185	92.0	90.0	0	21030	1.02222222222	-0.0557210141149	-0.705704383253
ND	IOH25844	96.0	92.0	0	21031	1.04347826087	0.302360082477	-0.599250688419
ND	IOH25844	93.0	89.0	0	21032	1.04494382022	0.327049024274	-0.599250688419
ND	IOH23152	91.0	88.0	0	21033	1.03409090909	0.144219928765	-0.0482883541537
ND	IOH23152	90.0	89.0	0	21034	1.01123595506	-0.240796637072	-0.0482883541537
HSD3B1	IOH22178	107.0	87.0	-100	21035	1.22988505747	3.44258537312	2.53573657717
HSD3B1	IOH22178	101.0	90.0	-100	21036	1.12222222222	1.62888778121	2.53573657717
CD86	IOH27390	99.0	89.0	0	21037	1.11235955056	1.46274034697	0.908100398675
CD86	IOH27390	90.0	86.0	0	21038	1.04651162791	0.353460450383	0.908100398675
CENTA1	IOH21856	85.0	86.0	0	21039	0.988372093023	-0.625963267831	0.246511883452
CENTA1	IOH21856	95.0	87.0	0	21040	1.09195402299	1.11898703473	0.246511883452
ANKRD36	IOH26929	93.0	89.0	0	21041	1.04494382022	0.327049024274	-0.0515147499568
ANKRD36	IOH26929	89.0	89.0	0	21042	1.0	-0.430078524188	-0.0515147499568
ZNF548	IOH22478	91.0	85.0	0	21043	1.07058823529	0.759057096044	0.0653946509087
ZNF548	IOH22478	84.0	85.0	0	21044	0.988235294118	-0.628267794226	0.0653946509087
MTP18	IOH26913	94.0	88.0	0	21045	1.06818181818	0.718518381718	-0.047212888886
MTP18	IOH26913	86.0	88.0	0	21046	0.977272727273	-0.81294415949	-0.047212888886
P4HA1	IOH26865	96.0	86.0	0	21047	1.11627906977	1.52876891224	1.2193600558
P4HA1	IOH26865	95.0	88.0	0	21048	1.07954545455	0.909951199369	1.2193600558
HRASLS	IOH26751	86.0	89.0	0	21049	0.966292134831	-0.997924185534	-0.235419310734
HRASLS	IOH26751	93.0	88.0	0	21050	1.05681818182	0.527085564067	-0.235419310734
CTNNA1	IOH21607	88.0	88.0	0	21051	1.0	-0.430078524188	-0.234193780545
CTNNA1	IOH21607	88.0	86.0	0	21052	1.02325581395	-0.0383090369022	-0.234193780545
RIPK3	IOH26143	94.0	86.0	0	21053	1.09302325581	1.13699942495	0.162027632732
RIPK3	IOH26143	86.0	88.0	0	21054	0.977272727273	-0.81294415949	0.162027632732
KIAA1128	IOH21692	96.0	88.0	0	21055	1.09090909091	1.10138401702	0.0485035199395
KIAA1128	IOH21692	85.0	88.0	0	21056	0.965909090909	-1.00437697714	0.0485035199395
KCNIP1	IOH26654	100.0	89.0	0	21057	1.12359550562	1.65202223408	1.27345845985
KCNIP1	IOH26654	96.0	89.0	0	21058	1.07865168539	0.894894685621	1.27345845985
ACTR2	IOH28721	93.0	92.0	0	21059	1.01086956522	-0.246968872522	-0.155414046689
ACTR2	IOH28721	94.0	92.0	0	21060	1.02173913043	-0.0638592208556	-0.155414046689
CD53	IOH26345	97.0	92.0	0	21061	1.05434782609	0.485469734143	0.480547431679
CD53	IOH26345	98.0	93.0	0	21062	1.05376344086	0.475625129214	0.480547431679
OR51F2	IOH28492	91.0	92.0	0	21063	0.989130434783	-0.613188175854	-0.14306957579
OR51F2	IOH28492	93.0	89.0	0	21064	1.04494382022	0.327049024274	-0.14306957579
C11orf74	IOH26563	91.0	89.0	0	21065	1.02247191011	-0.0515147499568	1.00351667766
C11orf74	IOH26563	101.0	88.0	0	21066	1.14772727273	2.05854810527	1.00351667766
TMEM144	IOH28833	88.0	87.0	0	21067	1.01149425287	-0.236445329323	0.0496037085467
TMEM144	IOH28833	92.0	88.0	0	21068	1.04545454545	0.335652746416	0.0496037085467
TSSC4	IOH27025	89.0	87.0	0	21069	1.02298850575	-0.0428121344572	-0.0405605856797
TSSC4	IOH27025	88.0	86.0	0	21070	1.02325581395	-0.0383090369022	-0.0405605856797
SLC2A2	IOH29447	87.0	88.0	0	21071	0.988636363636	-0.621511341839	-0.235345140715
SLC2A2	IOH29447	90.0	87.0	0	21072	1.03448275862	0.150821060408	-0.235345140715
RABEP2	IOH29076	101.0	85.0	0	21073	1.18823529412	2.74094979643	1.15543563612
RABEP2	IOH29076	86.0	86.0	0	21074	1.0	-0.430078524188	1.15543563612
FLJ43315	IOH29211	93.0	86.0	0	21075	1.08139534884	0.941114681312	0.456066744673
FLJ43315	IOH29211	86.0	84.0	0	21076	1.02380952381	-0.0289811919668	0.456066744673
CLIP3	IOH28618	87.0	88.0	0	21077	0.988636363636	-0.621511341839	0.257744041558
CLIP3	IOH28618	94.0	86.0	0	21078	1.09302325581	1.13699942495	0.257744041558
LOC376693	IOH28704	83.0	84.0	0	21079	0.988095238095	-0.630627190298	-0.530352857243
LOC376693	IOH28704	87.0	87.0	0	21080	1.0	-0.430078524188	-0.530352857243
CNKSR3	IOH29288	91.0	89.0	0	21081	1.02247191011	-0.0515147499568	-0.7193786812
CNKSR3	IOH29288	83.0	88.0	0	21082	0.943181818182	-1.38724261244	-0.7193786812
CROP	IOH29119	94.0	88.0	0	21083	1.06818181818	0.718518381718	-0.142929297711
CROP	IOH29119	85.0	88.0	0	21084	0.965909090909	-1.00437697714	-0.142929297711
ARMCX5	IOH29071	82.0	87.0	0	21085	0.942528735632	-1.39824449851	-0.44621462376
ARMCX5	IOH29071	95.0	90.0	0	21086	1.05555555556	0.505815250995	-0.44621462376
C19orf33	IOH29295	91.0	91.0	0	21087	1.0	-0.430078524188	-0.903283241977
C19orf33	IOH29295	84.0	89.0	0	21088	0.943820224719	-1.37648795977	-0.903283241977
PROZ	IOH29585	95.0	89.0	0	21089	1.06741573034	0.705612798505	0.232408080717
PROZ	IOH29585	90.0	89.0	0	21090	1.01123595506	-0.240796637072	0.232408080717
SENP3	IOH29594	89.0	88.0	0	21091	1.01136363636	-0.238645706537	-0.238645706537
SENP3	IOH29594	89.0	88.0	0	21092	1.01136363636	-0.238645706537	-0.238645706537
KCNAB3	IOH29581	98.0	89.0	0	21093	1.10112359551	1.27345845985	0.331119602492
KCNAB3	IOH29581	92.0	93.0	0	21094	0.989247311828	-0.611219254868	0.331119602492
SHQ1	IOH28867	86.0	91.0	0	21095	0.945054945055	-1.35568775239	-0.144168118143
SHQ1	IOH28867	98.0	90.0	0	21096	1.08888888889	1.0673515161	-0.144168118143
ADORA2A	IOH29841	93.0	90.0	0	21097	1.03333333333	0.131457740922	-0.149310391633
ADORA2A	IOH29841	88.0	88.0	0	21098	1.0	-0.430078524188	-0.149310391633
ZNF169	IOH28831	91.0	87.0	0	21099	1.04597701149	0.344454255273	0.538087450139
ZNF169	IOH28831	93.0	87.0	0	21100	1.06896551724	0.731720645004	0.538087450139
STYK1	IOH29558	93.0	87.0	0	21101	1.06896551724	0.731720645004	0.150821060408
STYK1	IOH29558	88.0	88.0	0	21102	1.0	-0.430078524188	0.150821060408
ND	IOH29704	95.0	89.0	0	21103	1.06741573034	0.705612798505	-0.0581176064841
ND	IOH29704	84.0	86.0	0	21104	0.976744186047	-0.821848011473	-0.0581176064841
