Name	ID	F635 Median	B635 Median	Flags	row_number_orig	idname	ratio_naive	zscore_naive	zscore_mean_naive
TALDO1	IOH9934	96.0	81.0	0	24849	IOH9934_TALDO1	1.18518518519	2.93057756062	2.06469757644
TMBIM1	IOH9941	97.0	83.0	0	24853	IOH9941_TMBIM1	1.1686746988	2.64108154181	1.78115409898
PRPF19	IOH5752	100.0	86.0	0	24856	IOH5752_PRPF19	1.16279069767	2.53791105616	2.05004449946
MGC15705	IOH6930	106.0	88.0	0	24918	IOH6930_MGC15705	1.20454545455	3.27004187259	1.47678474627
DCI	IOH21422	87.0	74.0	0	24933	IOH21422_DCI	1.17567567568	2.76383715826	1.69757616422
HAO2	IOH12277	118.0	98.0	0	24990	IOH12277_HAO2	1.20408163265	3.26190918721	2.29462791981
RNASEH2A	IOH13113	105.0	89.0	0	25334	IOH13113_RNASEH2A	1.1797752809	2.8357199219	1.95700154227
TXNDC10	IOH51926	106.0	90.0	0	25372	IOH51926_TXNDC10	1.17777777778	2.80069556299	1.81387473319
N.D.	IOH27811	123.0	102.0	0	25568	IOH27811_N.D.	1.20588235294	3.29348314222	0.909550250149
IGHG1	IOH14755	108.0	89.0	0	25650	IOH14755_IGHG1	1.21348314607	3.42675597852	2.60337422573
FKSG44	IOH26139	103.0	87.0	0	25870	IOH26139_FKSG44	1.18390804598	2.90818411275	2.18240995127
PEF1	IOH5311	107.0	92.0	0	26498	IOH5311_PEF1	1.16304347826	2.54234332858	1.48600078659
NCKAP1	IOH10006	97.0	83.0	0	26560	IOH10006_NCKAP1	1.1686746988	2.64108154181	1.36858775358
PLAC8	IOH10473	108.0	93.0	0	26785	IOH10473_PLAC8	1.16129032258	2.51160337472	1.93696245008
CALD1	IOH38318	111.0	92.0	0	26912	IOH38318_CALD1	1.20652173913	3.30469418421	1.68264928573
C14orf32	IOH12842	106.0	91.0	0	27399	IOH12842_C14orf32	1.16483516484	2.57375888582	1.91669132837
ND	IOH26510	100.0	85.0	0	27449	IOH26510_ND	1.17647058824	2.77777521047	1.32915742464
BET1L	IOH28695	111.0	94.0	0	27483	IOH28695_BET1L	1.18085106383	2.85458277477	2.85458277477
LOC339047	IOH26908	133.0	99.0	0	27967	IOH26908_LOC339047	1.34343434343	5.7053293281	2.90563341521
LOC339047	IOH26908	136.0	102.0	0	27968	IOH26908_LOC339047	1.33333333333	5.52821751315	2.90563341521
C4orf22	IOH22874	105.0	90.0	0	28356	IOH22874_C4orf22	1.16666666667	2.60587256655	1.98409704599
CAMKK2	IOH37934	118.0	98.0	0	28512	IOH37934_CAMKK2	1.20408163265	3.26190918721	1.56310020605
CNTF	IOH40046	105.0	90.0	0	28551	IOH40046_CNTF	1.16666666667	2.60587256655	1.62640530422
TNFAIP8	IOH46208	109.0	93.0	0	28585	IOH46208_TNFAIP8	1.17204301075	2.70014175837	1.10327878168
PHGDH	IOH3438	110.0	92.0	0	28709	IOH3438_PHGDH	1.19565217391	3.11410647031	2.70454563829
IFNA4	IOH61950	109.0	93.0	0	31047	IOH61950_IFNA4	1.17204301075	2.70014175837	1.56490000149
ND	IOH11166	125.0	97.0	0	31234	IOH11166_ND	1.28865979381	4.74490855839	3.56994512625
SFRS14	IOH11099	114.0	96.0	0	31237	IOH11099_SFRS14	1.1875	2.97116568487	2.70643078451
C3orf24	IOH11568	118.0	97.0	0	31268	IOH11568_C3orf24	1.21649484536	3.47956332378	2.51420875269
STAM2	IOH11456	108.0	92.0	0	31273	IOH11456_STAM2	1.17391304348	2.73293104249	1.9962774067
ND	IOH5306	103.0	87.0	0	31306	IOH5306_ND	1.18390804598	2.90818411275	2.18240995127
ODF2	IOH9802	112.0	96.0	0	31322	IOH9802_ODF2	1.16666666667	2.60587256655	1.05431829077
PRPF6	IOH3880	118.0	95.0	0	31364	IOH3880_PRPF6	1.24210526316	3.92861817396	2.45893719353
GNAS	IOH5338	110.0	94.0	0	31402	IOH5338_GNAS	1.17021276596	2.6680501186	1.65225815405
