IDName	ID	Name	zscore	ratio	zscores	ratios
IOH42488_ZNF684	IOH42488	ZNF684	2.0331983412	1.17081820124	1.01794272111;3.04845396129	1.10322580645;1.23841059603
IOH41991_CUL1	IOH41991	CUL1	2.43079691484	1.19728901236	2.34806243978;2.51353138989	1.19178082192;1.2027972028
IOH13401_RNUXA	IOH13401	RNUXA	1.67578523993	1.14702280729	0.426204108426;2.92536637144	1.06382978723;1.23021582734
IOH55097_PLEK	IOH55097	PLEK	2.45741684276	1.19906127999	2.01992702591;2.89490665961	1.16993464052;1.22818791946
IOH57619_ALDOB	IOH57619	ALDOB	2.83459211275	1.22417237443	2.7595765244;2.90960770109	1.21917808219;1.22916666667
IOH55132_HLA-A	IOH55132	HLA-A	2.32343445036	1.19014117103	1.95357652418;2.69329237655	1.16551724138;1.21476510067
IOH57627_TMEM39B	IOH57627	TMEM39B	2.5826929526	1.20740175318	0.937979212768;4.22740669243	1.0979020979;1.31690140845
IOH55141_HSD3B1	IOH55141	HSD3B1	2.05501963338	1.17227099142	2.6185682017;1.49147106506	1.20979020979;1.13475177305
IOH26656_APBA2BP	IOH26656	APBA2BP	2.54649565904	1.2049918559	3.27541812343;1.81757319465	1.25352112676;1.15646258503
IOH14676_MSH2	IOH14676	MSH2	2.24742827764	1.18508092892	1.91975186192;2.57510469337	1.16326530612;1.20689655172
IOH55729_ZHX1	IOH55729	ZHX1	1.18554646032	1.1143843146	0.0077611168255;0.213150717098;1.4125340172;3.10873999014	1.03597122302;1.04964539007;1.12949640288;1.24242424242
IOH13126_RABGAP1L	IOH13126	RABGAP1L	3.18941191961	1.24779511533	2.53979059285;3.83903324637	1.20454545455;1.29104477612
IOH12850_C10orf65	IOH12850	C10orf65	2.69403909611	1.21481481481	3.139083958;2.24899423423	1.24444444444;1.18518518519
IOH13501_C18orf22	IOH13501	C18orf22	2.25073491797	1.18530107421	1.8447718327;2.65669800325	1.15827338129;1.21232876712
IOH13456_OSM	IOH13456	OSM	2.39087095194	1.19463087248	1.6852209612;3.09652094268	1.14765100671;1.24161073826
IOH11060_SLC16A1	IOH11060	SLC16A1	2.47605692992	1.20030227596	2.13553707371;2.81657678612	1.17763157895;1.22297297297
IOH12495_DAZAP1	IOH12495	DAZAP1	2.45021132604	1.19858156028	2.98284480436;1.91757784772	1.23404255319;1.16312056738
IOH10098_MKRN2	IOH10098	MKRN2	2.42365834317	1.19681374963	1.04301602458;3.80430066176	1.1048951049;1.28873239437
IOH10111_POLR1A	IOH10111	POLR1A	2.64561199335	1.21159069688	3.2712969608;2.01992702591	1.25324675325;1.16993464052
IOH9733_ND	IOH9733	ND	2.90569908603	1.22890644387	3.85650205516;1.9548961169	1.29220779221;1.16560509554
IOH9767_SLC38A1	IOH9767	SLC38A1	3.45898816272	1.26574261889	3.09981529371;3.81816103173	1.24183006536;1.28965517241
IOH14800_WDR77	IOH14800	WDR77	2.59465576716	1.2081981982	2.91806505699;2.27124647732	1.22972972973;1.18666666667
IOH13905_TMEM14A	IOH13905	TMEM14A	2.11573240049	1.17631304865	2.66326471737;1.56820008362	1.21276595745;1.13986013986
IOH5688_CCDC130	IOH5688	CCDC130	2.26434060878	1.18620689655	1.64281243959;2.88586877796	1.14482758621;1.2275862069
IOH5497_FTL	IOH5497	FTL	2.97281530838	1.23337482219	3.01955332786;2.9260772889	1.23648648649;1.23026315789
IOH3876_RPLP0	IOH3876	RPLP0	3.32070153031	1.25653594771	4.67056186507;1.97084119555	1.34640522876;1.16666666667
IOH14889_PIGC	IOH14889	PIGC	2.58173247325	1.20733780761	2.49167809348;2.67178685302	1.20134228188;1.21333333333
IOH22345_STCH	IOH22345	STCH	2.52272135229	1.2034090404	2.35215032804;2.69329237655	1.19205298013;1.21476510067
IOH6773_UPK1A	IOH6773	UPK1A	2.11748999527	1.17643006356	2.65056617086;1.58441381967	1.2119205298;1.14093959732
IOH22170_CDK2AP1	IOH22170	CDK2AP1	1.80618165404	1.15570417356	0.795786521953;2.81657678612	1.08843537415;1.22297297297
IOH12902_HTN1	IOH12902	HTN1	3.04102828958	1.23791621912	3.45243187096;2.62962470821	1.26530612245;1.21052631579
IOH5337_MXD4	IOH5337	MXD4	1.91257292969	1.16278735632	1.2284603268;2.59668553258	1.11724137931;1.20833333333
IOH13029_CCL11	IOH13029	CCL11	1.72755725545	1.15046961855	2.76979141303;0.685323097878	1.21985815603;1.08108108108
IOH22182_SPINK6	IOH22182	SPINK6	0.891021126437	1.09477578228	-1.60541215888;1.4145351182;3.01955332786;0.735408218567	0.928571428571;1.12962962963;1.23648648649;1.08441558442
IOH10746_RDH12	IOH10746	RDH12	1.68186072315	1.14742729306	0.468814786691;2.89490665961	1.06666666667;1.22818791946
IOH11000_TTC29	IOH11000	TTC29	2.29595513686	1.18831168831	2.68609186644;1.90581840729	1.21428571429;1.16233766234
IOH12733_C9orf116	IOH12733	C9orf116	1.88569230616	1.16099773243	2.6350025328;1.13638207952	1.21088435374;1.11111111111
IOH2965_HSF2BP	IOH2965	HSF2BP	1.85574338644	1.15900383142	2.57510469337;1.13638207952	1.20689655172;1.11111111111
IOH27076_TMPRSS2	IOH27076	TMPRSS2	1.68449083955	1.1476023976	0.54033985378;2.82864182532	1.07142857143;1.22377622378
IOH27049_ZBTB1	IOH27049	ZBTB1	2.63931060634	1.21117117117	2.10615889004;3.17246232264	1.17567567568;1.24666666667
IOH28949_CSF3R	IOH28949	CSF3R	2.0948649572	1.17492376261	2.67869272156;1.51103719284	1.21379310345;1.13605442177
IOH3368_C11orf71	IOH3368	C11orf71	2.08075088847	1.17398409413	1.33129223801;2.83020953893	1.12408759124;1.22388059701
IOH13664_LTF	IOH13664	LTF	2.45175315979	1.19868421053	1.93507866201;2.96842765757	1.16428571429;1.23308270677
IOH29805_ADRB3	IOH29805	ADRB3	2.15120908995	1.17867497047	1.48511126234;2.81730691757	1.13432835821;1.22302158273
IOH5615_YIPF4	IOH5615	YIPF4	2.0178235668	1.1697945991	1.52059347107;2.51505366253	1.13669064748;1.20289855072
IOH3193_PPP5C	IOH3193	PPP5C	2.4481037835	1.198441247	1.97084119555;2.92536637144	1.16666666667;1.23021582734
IOH10803_PLEKHK1	IOH10803	PLEKHK1	2.85328171076	1.22541666667	3.53545203811;2.1711113834	1.27083333333;1.18
IOH38205_BBS7	IOH38205	BBS7	1.79454701611	1.15492957746	0.842558447112;2.7465355851	1.09154929577;1.21830985915
